comment,label
cửa_hàng giao hàng nhanh đèn chắc_chắn đầm tay năm mức đèn sáng khác nhau mức sáng tối khác nhau hài_lòng sản_phẩm,1
đồ độ lỡ mua nhác trả lại dán thêm keo vẫn không sử_dụng,0
tốt còn ủng_hộ cửa_hàng,1
thoải_mái thời_trang yêu hình in dễ_thương giao hàng nhanh đóng_gói cẩn_thận,1
chất_lượng kém nhanh bể,0
hàng giao móp hộp,0
màu xấu kẹp màu vàng thì màu không giống mẫu màu đỏ_đen thì lại càng không,0
thiết_bị báo wifi sai mật_khẩu không_thể kết_nối điện_thoại camera khác mua cùng thì kết_nối bình_thường không biết lỗi thiết_bị hay lỗi từ camera,0
sản_phẩm ưng_ý cầm vừa_vặn tay khoảng click không âm_thanh ban_đầu cứ nghĩ không quan_trọng dùng khá thích,1
đầu xoay giá đỡ còn yêu,0
dùng gội tóc bị vón cục,0
quần mềm nhẹ hơi dài so chiều cao giá rẻ nhưng_mà chất_lượng,1
giao không đúng sản_phẩm hình_ảnh quảng_cáo khác sản_phẩm giáo bút màu ngòi nhỏ không ngòi to quảng_cáo,0
êm gọn,1
túi nhỏ không sử_dụng,0
chuột dùng mượt êm tuyệt_đối,1
mua gởi tặng nên không biết hương_vị bao_bì hút chân không nhìn sạch màu_sắc bắt_mắt,1
dùng bao thích click không nghe tiếng,1
giao hàng lâu bị thất_thoát hàng,0
chất_lượng tốt,1
chuột rít bấm không êm hay bị giật hàng_không chất_lượng mua xem mới đọc comment thì thấy nhầm hàng dỏm,0
mở_hàng ra thấy chưa đủ mấy rách cửa_hàng lừa_đảo,0
truyền dữ_liệu tốc_độ cao thiết_kế mượt_mà hiện_đại chất_liệu chất_lượng cao,1
giấy mỏng đẹp mềm mau rã nói_chung giấy hiệu khác xài tờ giấy xài tờ mới đủ thất_vọng thật_sự,0
sản_phẩm quá nhỏ sản_phẩm đơn_điệu,0
sản_phẩm tốt,1
hàng giao nhanh chất_lượng cho dánh giá lần mua tiếp,1
không nhận khuyến_mãi quảng_cáo,0
giao hàng nhanh đầy_đủ chất_lượng đóng_gói kĩ không hư_hại,1
hàng kém,0
đẹp đóng_gói chỉn_chu tặng kèm giấy lau chỉn_chu lần đầu mua,1
hàng chuẩn ổn_định không bị lỗi,1
chuột mượt click không ồn dùng ok,1
lần đầu_tiên mua hàng cửa_hàng thật hài_lòng túi đeo chéo đẹp model nữa kèm quà tặng đầy_đủ giá lại rẻ nữa cảm_ơn cửa_hàng thật nhé,1
bảo combo mua tặng chỉ gửi hộp,0
sản_phẩm giả hàng nhái không chất_lượng không mùi thơm,0
sản_phẩm kém chất_lượng,0
chất_lượng cao_cấp đáng giới_thiệu sự lựa_chọn hoàn_hảo cho dịp đặc_biệt thật ngon đậm_đà hương_vị,1
tốt,1
chuột bị lỗi không sáng đèn,0
giao không đúng màu máy bị hư cắm điện theo hướng_dẫn không lên_đèn không phun,0
giao hàng quá chậm bình_chánh mất mới giao,0
đẹp nhẹ_nhàng thấm nước tốt không trơn an_toàn giá rẻ nên mua cảm_ơn cửa_hàng,1
sử_dụng hiện_tượng bị giật lag liên_tục còn lại mọi thứ ổn,0
chất_lượng mũ đẹp giao hàng nhanh chất_lượng,1
giao hàng không đạt yêu_cầu sản_phẩm bẻ gãy bị đứt gần quá thất_vọng đơn hàng mua cách làm_việc thế_này từ_chối các sản_phẩm còn lại giao,0
xài ổn không gây tiếng ồn click,1
tui không hề nhận quà tặng luôn cửa_hàng lừa_đảo liên_hệ hổ trợ_thì không ai trả_lời toàn tin nhắn tự_động,0
giao hàng nhanh chất_lượng tốt giá_cả hợp_lý,1
hàng tốt chính_xác cân thử lần vẫn cho kết_quả đúng các lưu_ý đặt cân lên mặt phẳng càng phẳng kết_quả chính_xác giá rẻ các nên mua,1
mũ không vấn_đề không nghĩ lại mua quả mũ chất_lượng luôn,1
chất_lượng quảng_cáo hài_lòng mua thêm một nữa,1
sản_phẩm ok so giá tiền,1
sạc pin chậm chất_lượng quá kém sạc chậm,0
túi đựng không giấy_tờ hàng kém chất_lượng,0
sản_phẩm tốt,1
đem lại giá_trị so số tiền bỏ ra,1
đèn không sáng mong_đợi mô_tả sản_phẩm thiếu các thông_số về độ sáng lux nhiệt_độ màu tiếc sản_phẩm bóc cắm thử nên không_thể trả lại hàng độ sáng nhiệt_độ màu không đúng mắt bị mỏi dễ mắc cận_thị,0
sản_phẩm ok nha,1
bàn_ủi chắc_chắn khá tốt mọi thứ ok chỉ khó đổ nước hộc đựng nước không ảnh_hưởng lắm,1
quá tệ ống mỏng chất_lượng kém,0
sản_phẩm dùng tốt đúng chất lương,1
mua lần giống đồ giả khôngvải mùi nước xả hygiene cực_kỳ hôi,0
cân hình_dáng nhỏ gọn đep tiện_lợi,1
khó cài_đặt số_lượng chia giới_hạn,0
hàng bán không tặng kèm quảng_cáo,0
quảng_cáo tờ lớp mua về thì bao_bì ghi rút,0
đén sáng,1
sản_phẩm khó sử_dụng giữ điện_thoại không chắc,0
hộp sữa mới khui mọt,0
sản_phẩm chất_lượng tầm giá,1
nồi đa_năng để nấu chiên hấp chất_liệu nhựa bền_bỉ nhỏ gọn đa_năng,1
giao hàng không đúng mẫu,0
mặt nệm ghế không biết lỗi hay các lỗ thông hơi chỉ ảnh_hưởng thẩm_mỹ cho,0
sản_phẩm mới đóng_gói cẩn_thận tốt,1
sản_phẩm bị bể hoàn_toàn phần đầu_mặt dù mua gói bảo_hiểm cho sản_phẩm,0
loa hình màu đen giao màu đỏ xong ghim sạc tiếng mở không lên tệ thật giờ mua đồ điện_tử tiki cũng lần đầu bị hàng tào_lao,0
nhận hàng cửa_hàng giao đúng mẫu nhanh_chóng cảm_ơn cửa_hàng tặng cho cửa_hàng nhé,1
hàng đẹp mức giá thì còn ủng_hộ cửa_hàng dài_dài giới_thiệu cho người để mua cảm_ơn cửa_hàng,1
cửa_hàng chủ_động nhắn_tin để hướng_dẫn lắp ngay thông_báo giao hàng thành_công nên cộng thêm điểm dịch_vụ nha positive,1
quá tệ,0
mua về dùng còn báo lỗi gắn tài_khoản khác không biết làm_sao sửa,0
mua hàng dịch_vụ không tốt sản_phẩm sạc bị nóng không đổi trả cứ lấy đi lấy lại kiểm_tra mất thời_gian khách_hàng mất_lòng tin dịch_vụ tiki mang lại không ủng_hộ lần,0
đặc mua sản_phẩm xinh_xắn giá_cả phù_hợp độ bền ổn cám_ơn cửa_hàng,1
mua nhà_cung_cấp tiki trading vận_chuyển tiki smart logistics sản_phẩm bị móp hình tin_tưởng nên không quay video mở hộp,0
không hàng tặng,0
sản_phẩm hữu_dụng dùng nấu nồi lẩu cho gia_đình nho_nhỏ,1
ha ng nha không tên tuô cửa_hàng lư đa ba không đu ng hình,0
chất_lượng mũ đẹp chất_lượng tốt,1
ok,1
sản_phẩm đúng mô_tả chất_lượng tốt phím bấm khá êm xứng_đáng giá tiền,1
thoáng_khí thấm hút mồ_hôi vải mềm bền,1
không sử_dụng muốn sử_dụng đem đi nhờ hàn các mối dây,0
hoàn_hảo cho tập_luyện hoạt_động thể_thao kết_nối không dây tiện_lợi thời_lượng pin lâu_dài thiết_kế mịn_màng sang_trọng âm_thanh rõ_ràng dễ sử_dụng cài_đặt,1
không sạc nhanh mong_muốn,0
chuột mua mới xài tháng bị chập hư liên_tục,0
yêu thích bản in dễ_thương giao hàng nhanh đóng_gói cẩn_thận thiết_kế dễ_thương chất_lượng cao,1
ghế đẹp êm dễ lắp_ráp,1
chuột xài êm thấy mọi người than vỏ bị mở chứ ngồi gỡ vỏ ra mệt xỉu positive nói_chung,1
mũ rẻ đẹp gói hàng chắc_chắn mũ không xước,1
nhìn không ổn cho lắm,0
hở van lần bơm quá tệ,0
khuyến_cáo mua hàng nên suy_nghĩ lại tiền nào đó mua bịt so_sánh hàng mua thái nhé,0
giá_như không cuộn giấy quá mắc mua lần lần quá thất_vọng,0
giao hàng nhanh đúng mô_tả màu xanh đen vải không thấm nước,1
bóng_đèn ánh_sáng quá tối,0
thích ngồi êm,1
thiết_kế tôn dáng,1
miệng bình bị méo kèm theo nắp bình bị hỏng lớp keo đánh_giá,0
giao hàng bể hàng kém chất_lượng lắm nha,0
sản_phẩm tiện_lợi ba chế_độ ánh_sáng khác nhau các mức điều_chỉnh ánh_sáng khác nhau phù_hợp từng mục_đích sử_dụng,1
nhẽ ra cho nhưng_mà mùi sơn từ thảm mở ra sộc thẳng lên đầu choáng_váng đau_đầu hôm mới đóng_gói thì không cẩn_thận,0
phần bánh hơi khó di_chuyển,0
hài_lòng,1
sản_phẩm chất_lượng cửa_hàng đóng đủ hàng tiếp_tục ủng_hộ nhu_cầu,1
cửa_hàng lừa đặt đưa hình đèn tới giao thì không cũng tính giá đèn không uy_tín không nên mua,0
ghế dùng thoải_mái lắm nhé,1
chất_lượng sản phẩn tốt đúng cửa_hàng quảng_cáo sử_dụng dễ_dàng ưng_ý chắc_chắn,1
dùng tốt,1
đóng_gói quá tệ,0
đóng_gói ẩu rách_nát thùng không chèn chắn bọc xốp xử_lý đơn hàng lâu mua bịch thì bịch bị bục bịch rỉ nước giặt,0
giao không đúng màu máy bị hư cắm điện theo hướng_dẫn không lên_đèn không phun,0
thấy hãng người dùng review ok mua vê lắp chất_lượng quá kém mờ thu âm kém gần không người phòng nói không bằng còn yoosee,0
sản_phẩm giao bị méo xấu,0
tốt lắm nha mọi người ơi dày_dặn đáng mua nhé,1
mọi người nghe lớn âm thanh rõ_ràng mọi người nên mua,1
bao_bì khác so hình_ảnh cửa_hàng quảng_cáo dễ gây hiểu nhầm,0
chất_lượng tốt,1
mjh mua hàng tiki lần thất_vọng về cách phục khách hàng sản phẩm mới nhận tess sản_phẩm không quảng_cáo quảng_cáo không đúng âm_thanh hai chiều nghe không ấm,0
phù_hợp cho nam nữ giúp ngăn_ngừa rụng tóc thúc_đẩy sự phát_triển giúp giảm gàu ngứa da đầu giá_trị tuyệt_vời cho tiền_bạc,1
giao thiếu hàng quay vd lại gửi cho cửa_hàng thì cửa_hàng bảo có_thể hàng thùng mì yêu_cầu quay lại mở thùng mì mở không thấy,0
cảm_ơn cửa_hàng máy động tốt,1
ok tốt hàng tiki trading khỏi bàn,1
máy nhận vẫn còn mới cắm điện giờ không điện cửa_hàng giờ bảo_hành,0
vải dày đẹp rẻ,1
sản_phẩm tốt,1
chiếu tàm_tạm giá tiền thì thì ok,1
ok,1
sản_phẩm tiki giao tới bị ướt dấu_hiệu thấm dầu không biết_đâu nhìn bẩn xài vẫn còn bị ra dầu nhờn không dám xài tiếp,0
hàng hình mau sôi lắm mức nhiệt vặn dễ sử_dụng chống dính cũng sâu lòng săn xu gần quá ok,1
chất_lượng âm_thanh âm_lượng nhỏ không tốt chút nào,0
sài ok nha cửa_hàng,1
hàng trông đẹp mua lần thứ hai cửa_hàng đóng_gói cẩn_thận giao hàng nhanh,1
loa giao lại không cáp sạc mong cửa_hàng hổ trợ trả_lời tn giúp,0
dễ sử_dụng bảo_trì,1
khô ngon ủng_hộ lần,0
cam thì đẹp mua gói sử_dụng không hài_lòng về bắt mua gói sử_dụng,0
ngồi êm phù_hợp lưng,1
sạc nhanh đáng tin_cậy,1
hàng giao đâu thành_công làm_ăn kì cuc,0
hơi nhỏ so tay,0
chuột ngon nhất hệ mặt_trời từng dùng,1
giao hàng không giống hình quảng_cáo lừa_dối không bao_giờ mua nữa cá không ngon,0
mới mua hỏng bảo_hành ra,0
đặt đèn chức_năng tích điện sản phậm nhận thì không chức_năng tích điện,0
tệ không dùng luôn,0
mua về tung nắp chưa kịp làm_gì,0
chuột bấm im quảng_cáo tốt,1
mua tặng nhận chỉ chủ_quan không quay video nên đành chịu không nên mua tiếp,0
đẹp đóng_gói chỉn_chu tặng kèm giấy lau chỉn_chu lần đầu mua,1
dễ_dàng sạch bảo_trì chống trượt thấm hút,1
mua trúng hàng giả khôngcó tí mùi,0
giá_cả phải_chăng,1
tệ lắm,0
giao hàng trễ còn không nhận bất_cứ thông_tin phản_hồi nào về vấn_đề,0
ok,1
thiết_kế dễ_thương chất_lượng cao thoải_mái thời_trang giao hàng nhanh đóng_gói cẩn_thận vừa_vặn hoàn_hảo an_toàn,1
giao hàng chậm mất mới nội_thành,0
giống mô_tả cửa_hàng bán hàng giới_thiệu đúng phù_hợp người già,1
chuột thì ngon_lành cho đứa khá công_nghệ mượt tay,1
ổn tầm giá,1
hàng giống mô_tả đóng_gói cẩn_thận giao hàng nhanh nồi giao cùng hơi mỏng so mong_đợi bề_mặt bếp nóng lâu nấu,1
hàng phá ke quá không nghe mùi lazada không nen hợp_tác mất uy_tín hàng dỏm quá mua siêu_thị thơm mềm vải mua lazada phá ke,0
giao hàng chậm nghĩ đâu nhận tuần mới thái_độ nhân_viên giao hàng không tốt mọi người chú_ý,0
mới nhận chuột đẹp cầm dính tay bấm không gây tiếng ồn,1
quà mua để tặng cửa_hàng giao hàng hộp đựng cũ bị bóc xé không dán tem niêm_phong không dám để tặng hộp xấu_xí mong cửa_hàng tự gửi hàng kiểm_tra kĩ,0
chất_lượng chất_liệu thiết_kế không hình sản_phẩm quá tệ,0
dùng tốt giao nhanh giá tốt,1
tốt,1
xài tốt click êm chạy tốt bề_mặt,1
chất_lượng tốt hàng chính hãng,1
thùng hàng cũ rách_nát cứ đổ lỗi cho shipper miết mua giấy thùng hãng khác nhau hãng tệ xấu nhất cạch mặt hiệu topgia từ nay,0
tiki giao hàng nhanh,1
bộ dụng_cụ di_động tiện_lợi nhỏ gọn màu đẹp chức_năng,1
nhựa tái_chế tệ,0
bếp tốt giá rẻ nấu tốt không kén nồi,1
khá ổn,1
tuyệt_vời,1
đáng tiền giao hàng nhanh,1
lần đầu_tiên bị giao hộp bóp_méo không hài_lòng chút nào trước_đây mua lần không như_thế,0
hàng nhãn_mác địa_chỉ sản_xuất hạn sử_dụng in đầy_đủ bao_bì rõ_ràng,1
ổn tầm giá,1
quần nhẹ mặc thích_hợp cho mùa hè kiểu đáng thoải_mái năng_động ủng_hộ cửa_hàng tiếp,1
định đánh negative hàng giao móp mó tùm_lum,0
quá hợp nhu_cầu sử_dụng,1
treo đầu dê bán thịt chó thịt chó quảng_cáo thì thì khác không nhãn_mác mua mới đau,0
xả nước kéo thẳng di_chuyển vòng xíu gấp_khúc nghẻn nước khá khó_chịu,0
không nghe rõ âm_thanh,0
đúng mẫu_mã đóng_gói cẩn_thận không bị bể cắm điện nhanh sôi màu xinh_xinh nồi nhỏ xinh tiện đem đi tới_lui,1
chuột logitech thì không chê về chất_lượng sự kết_nối,1
giao thiếu số_lượng,0
xài ổn xài th nấu nhanh sôi,1
giao nhanh chuột xài nhạy,1
mua con cực_kì hài_lòng,1
cay_cú nên nói rõ cho bực đơn hàng,0
đơn hàng thanh_toán người giao hàng giao nhầm cho người khác nay tiki vẫn chưa phản_hồi dịch_vụ kém,0
hàng mới mua xài lần đầu mang ra nấu lại dấu_hiệu gỉ sét bận_bịu không thời_gian xài liên_tục giờ quá hạn đổi trả chỉ có_thể bảo_hành thương_hiệu lớn hàng không hề chất_lượng,0
ghế ok,1
dùng tốt,1
giao hàng nhanh bếp dùng tốt nồi_hơi mỏng,1
cũng khá dày_dặn hi_vọng bền mua giá sale nên cũng,1
thiết_kế đẹp lắm,1
kẹp chắc_chắn đúng ảnh chất_lượng tốt,1
đèn pin nhanh lắm chỉ phút pin,0
mua lần lần thứ hai đáng_giá phân khúc,1
chế_độ giám_sát chuyển_động camera xhir quay chiều ngang không thẻ quay theo chiều dọc chắc hàng lỗi negative,0
sản_phẩm tốt đẹp giao hàng nhanh_chóng mặc_dù mua lần đầu_tiên thật tuyệt_vời,1
hàng cứng_cáp đúng mô_tả,1
không nên mua,0
chuột êm lần thứ mua lại chuột bấm nhẹ_tay di_chuyển nhạy,1
cửa_hàng xử_lý kém sản_phẩm lỗi,0
loa rè không chuẩn âm nói_chung không hài_lòng về sản_phẩm,0
giao hàng nhanh đóng_gói cẩn_thận chất_lượng thì sử_dụng mới đánh_giá,1
giao hàng lâu mất thời_gian chờ_đợi,0
sản_phẩm sử_dụng tốt mọi người nên mua nhé,1
tiki giao hàng siêu nhanh đúng sản_phẩm miêu_tả đóng_gói chuẩn,1
hàng xài ổn nhà mọi người thấy nên mua,1
hàng dở không xài kẹp thì lõng lẽo tay khỉ yếu,0
hai khoá_kéo kém kéo một tý gãy không bền chút nào,0
